"Time","Mob BP1"
2022-02-24 04:00:03,31.7
2022-02-24 04:30:03,31.4
2022-02-24 05:00:03,31.5
2022-02-24 05:30:03,31.7
2022-02-24 06:00:03,31.7
2022-02-24 06:30:03,31.6
2022-02-24 07:00:03,31.9
2022-02-24 07:30:03,31.4
2022-02-24 08:00:03,31.7
2022-02-24 08:30:03,31.8
2022-02-24 09:00:03,32.6
2022-02-24 09:30:03,33.1
2022-02-24 10:00:03,33.6
2022-02-24 10:30:03,34.4
2022-02-24 11:00:03,34.5
2022-02-24 11:30:03,34.3
2022-02-24 12:00:03,34.3
2022-02-24 12:30:03,34.8
2022-02-24 13:00:03,34.4
2022-02-24 13:30:03,34.5
2022-02-24 14:00:03,34.7
2022-02-24 14:30:03,34.6
2022-02-24 15:00:03,34.9
2022-02-24 15:30:03,35.0
2022-02-24 16:00:03,35.2
2022-02-24 16:30:03,35.4
2022-02-24 17:00:03,35.2
2022-02-24 17:30:03,35.8
2022-02-24 18:00:03,35.8
2022-02-24 18:30:03,35.9
2022-02-24 19:00:03,35.5
2022-02-24 19:30:03,36.1
2022-02-24 20:00:03,36.0
2022-02-24 20:30:03,36.1
2022-02-24 21:00:03,36.1
2022-02-24 21:30:03,36.1
2022-02-24 22:00:03,36.1
2022-02-24 22:30:03,35.9
2022-02-24 23:00:03,36.0
2022-02-24 23:30:03,35.9
2022-02-25 00:00:03,38.0
2022-02-25 00:30:03,36.9
2022-02-25 01:00:03,36.7
2022-02-25 01:30:03,36.7
2022-02-25 02:00:03,38.3
2022-02-25 02:30:03,39.2
2022-02-25 03:00:03,39.8
2022-02-25 03:30:03,39.8
2022-02-25 04:00:03,39.9
2022-02-25 04:30:03,40.1
2022-02-25 05:00:03,39.9
2022-02-25 05:30:03,39.8
2022-02-25 06:00:03,39.8
2022-02-25 06:30:03,39.0
2022-02-25 07:00:03,39.0
2022-02-25 07:30:03,38.6
2022-02-25 08:00:03,38.2
2022-02-25 08:30:03,37.8
2022-02-25 09:00:03,35.2
2022-02-25 09:30:03,37.2
2022-02-25 10:00:03,36.9
2022-02-25 10:30:03,37.5
2022-02-25 11:00:03,37.0
2022-02-25 11:30:03,36.6
2022-02-25 12:00:03,36.3
2022-02-25 12:30:03,35.7
2022-02-25 13:00:03,35.4
2022-02-25 13:30:03,35.1
2022-02-25 14:00:03,32.9
2022-02-25 14:30:03,33.8
2022-02-25 15:00:03,34.9
2022-02-25 15:30:03,34.4
2022-02-25 15:40:03,28.4
2022-02-25 15:55:03,33.9
2022-02-25 16:00:03,33.2
2022-02-25 16:30:03,31.9
2022-02-25 17:00:03,30.5
2022-02-25 17:30:03,28.9
2022-02-25 18:00:03,28.1
2022-02-25 18:30:03,28.7
2022-02-25 19:00:03,28.2
2022-02-25 19:30:03,28.0
2022-02-25 20:00:03,27.9
2022-02-25 20:30:03,27.6
2022-02-25 21:00:03,27.5
2022-02-25 21:30:03,27.5
2022-02-25 22:00:03,27.8
2022-02-25 22:30:03,28.1
2022-02-25 23:00:03,28.3
2022-02-25 23:30:03,28.3
2022-02-26 00:00:03,28.6
2022-02-26 00:30:03,28.8
2022-02-26 01:00:03,29.6
2022-02-26 01:30:03,29.9
2022-02-26 02:00:03,30.1
2022-02-26 02:30:03,29.9
2022-02-26 03:00:03,30.0
2022-02-26 03:30:03,30.1
2022-02-26 04:00:03,30.3
2022-02-26 04:30:03,30.5
2022-02-26 05:00:03,31.7
2022-02-26 05:30:03,31.9
2022-02-26 06:00:03,32.4
2022-02-26 06:30:03,32.5
2022-02-26 07:00:03,32.0
2022-02-26 07:30:03,32.7
2022-02-26 08:00:03,32.4
2022-02-26 08:30:03,32.7
2022-02-26 09:00:03,28.6
2022-02-26 09:30:03,27.4
2022-02-26 10:00:03,34.1
2022-02-26 10:30:03,36.4
2022-02-26 11:00:03,35.1
2022-02-26 11:30:03,35.0
2022-02-26 12:00:03,35.0
2022-02-26 12:30:03,35.5
2022-02-26 13:00:03,36.2
2022-02-26 13:30:03,35.8
2022-02-26 14:00:03,35.7
2022-02-26 14:30:03,35.8
2022-02-26 15:00:03,35.8
2022-02-26 15:30:03,35.8
2022-02-26 16:00:03,35.8
2022-02-26 16:30:03,35.7
2022-02-26 17:00:03,35.6
2022-02-26 17:30:03,35.8
2022-02-26 18:00:03,35.8
2022-02-26 18:30:03,35.6
2022-02-26 19:00:03,35.8
2022-02-26 19:30:03,35.6
2022-02-26 20:00:03,35.5
2022-02-26 20:30:03,35.2
2022-02-26 21:00:03,35.1
2022-02-26 21:30:03,35.1
2022-02-26 22:00:03,35.0
2022-02-26 22:30:03,35.3
2022-02-26 23:00:03,33.1
2022-02-26 23:30:03,33.7
2022-02-27 00:00:03,33.4
